"table_name","variable","n_rows","n_missing","n_non_missing","pct_missing","any_values","n_distinct_non_missing","non_numeric_count","all_numeric_like","decimal_count","any_negative","boolean_like","has_sentinel_values","max_char_length","likely_id"
"clarity_pat_enc_flw_ustc","event_time",50,0,50,0,TRUE,10,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_pat_enc_ustc","pat_id",50,0,50,0,TRUE,22,0,TRUE,0,FALSE,FALSE,FALSE,7,FALSE
"clarity_pat_enc_ustc","hsp_account_id",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_pat_enc_ustc","pat_enc_csn_id",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_pat_enc_ustc","inpatient_data_id",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,8,FALSE
"clarity_pat_enc_ustc","pat_mrn_id",50,0,50,0,TRUE,22,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_pat_enc_ustc","hosp_admsn_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_pat_enc_ustc","hosp_disch_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_pat_enc_ustc","department_name",50,0,50,0,TRUE,7,50,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"clarity_pat_enc_ustc","age",50,0,50,0,TRUE,20,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"clarity_pat_enc_ustc","zip",50,0,50,0,TRUE,17,0,TRUE,0,FALSE,FALSE,FALSE,5,FALSE
"clarity_pat_enc_ustc","weight",50,4,46,8,TRUE,20,0,TRUE,46,FALSE,FALSE,FALSE,14,FALSE
"clarity_pat_enc_ustc","height",50,4,46,8,TRUE,16,0,TRUE,34,FALSE,FALSE,FALSE,6,FALSE
"clarity_pat_enc_ustc","pediatric_age",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_pat_enc_ustc","is_pregnant",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_patient_ustc","pat_id",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,7,FALSE
"clarity_patient_ustc","pat_mrn_id",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_patient_ustc","gender",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"clarity_patient_ustc","race",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,25,FALSE
"clarity_patient_ustc","ethnic_group",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,TRUE,22,FALSE
"trauma_registry_blood","accountno",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"trauma_registry_blood","traumano",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,6,FALSE
"trauma_registry_blood","medrecno",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,7,FALSE
"trauma_registry_blood","rbc_0",50,44,6,88,TRUE,3,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"trauma_registry_blood","ff_0",50,48,2,96,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"trauma_registry_blood","plat_0",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_0",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_0",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_1",50,48,2,96,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"trauma_registry_blood","ff_1",50,48,2,96,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"trauma_registry_blood","plat_1",50,48,2,96,TRUE,1,0,TRUE,0,FALSE,TRUE,FALSE,1,FALSE
"trauma_registry_blood","cryo_1",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_1",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_2",50,48,2,96,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"trauma_registry_blood","ff_2",50,48,2,96,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"trauma_registry_blood","plat_2",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_2",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_2",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_3",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_3",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_3",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_3",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_3",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_4",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_4",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_4",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_4",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_4",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_5",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_5",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_5",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_5",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_5",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_6",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_6",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_6",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_6",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_6",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_7",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_7",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_7",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_7",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_7",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_8",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_8",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_8",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_8",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_8",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_9",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_9",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_9",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_9",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_9",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_10",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_10",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_10",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_10",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_10",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_11",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_11",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_11",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_11",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_11",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_12",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_12",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_12",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_12",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_12",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_13",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_13",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_13",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_13",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_13",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_14",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_14",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_14",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_14",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_14",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_15",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_15",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_15",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_15",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_15",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_16",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_16",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_16",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_16",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_16",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_17",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_17",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_17",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_17",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_17",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_18",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_18",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_18",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_18",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_18",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_19",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_19",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_19",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_19",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_19",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_20",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_20",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_20",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_20",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_20",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_21",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_21",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_21",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_21",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_21",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_22",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_22",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_22",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_22",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_22",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_23",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_23",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_23",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_23",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_23",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_24",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_24",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_24",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_24",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_24",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_25",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_25",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_25",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_25",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_25",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_26",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_26",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_26",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_26",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_26",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_27",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_27",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_27",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_27",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_27",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_28",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_28",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_28",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_28",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_28",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_29",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_29",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_29",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_29",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_29",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_30",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_30",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_30",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_30",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_30",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_31",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_31",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_31",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_31",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_31",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_32",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_32",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_32",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_32",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_32",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_33",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_33",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_33",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_33",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_33",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_34",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_34",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_34",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_34",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_34",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_35",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_35",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_35",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_35",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_35",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_36",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_36",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_36",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_36",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_36",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_37",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_37",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_37",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_37",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_37",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","rbc_38",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","ff_38",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","plat_38",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","cryo_38",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"trauma_registry_blood","wb_38",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
